EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,method,stem
6.234164613825407,1.5853188798716182,18.622694062921845,18.311111419084455,11.895417830503987,0.25525076032688293,0.6489282951587667,0.3478925757750389,0.02708205290962356,0.10973948678888906,0.590423792173763,0.16344993655600767,0.011713554486922177,0.20685836602513752,0.10913796948013715,0.9904957787899435,0.5180420628002518,27.321516971373626,0.13958099281550046,0.11123391123892468,1.4740849686326936,0.06252851665297285,0.447973004000793,MDFNet,04-F04
5.915758832628146,1.0769739556880804,14.925849610819327,17.331006257958595,11.450664789071768,0.2954504132695351,0.6555351040570122,0.28520659384413377,0.024950497917263347,0.15578710850488994,0.6121137253667501,0.13507217590829207,0.010141680926459467,0.27891540855995783,0.05701706853779252,0.8575683638335935,0.5160292124765494,26.056633584095465,0.18515610702758395,0.1646208121135473,0.9123531435745331,0.09231602152036959,0.49858480501870056,MDFNet,04-H07
6.218432841725855,1.4247448939132408,18.27645351311431,18.947490441191945,12.214697368640982,0.2822768720955979,0.6044904437840685,0.2865149759505824,0.026973211527554185,0.129516276904499,0.539748894398005,0.12350607985087249,0.006212161520183839,0.21278930425399892,0.06345631359959525,1.030602891453459,0.46152985782851014,25.191235293764862,0.15230966981561672,0.11580789401591396,1.3089369998973268,0.0746214291377856,0.4899323150534102,MDFNet,05-B02
5.749975996488598,1.2270439034082585,13.212782463711136,18.291070283515094,11.844055693920803,0.2761458017328366,0.7565337362363238,0.23693518382806122,0.02301731509679763,0.21575217203973968,0.7309019825970793,0.14007095632916625,0.0072977720977140635,0.1953309437384037,0.25021371222759065,0.8214699460465668,0.4792566644389968,28.241123781759804,0.3627173162619785,0.10699518696977783,1.1200487164384807,0.14700461042984336,0.4052869930358298,MDFNet,05-D09
5.844592513060756,1.0495096365210586,14.018603249794944,17.567050933501243,11.547483495300716,0.25955659829376476,0.6692711136141132,0.13720722826705378,0.017277959584871203,0.13485805697534448,0.6363071864350965,0.08006636781287427,0.007001898828997252,0.2387988507184034,0.07952689514342642,0.8520455210244382,0.4887037823587978,26.007867254384898,0.18124425638815808,0.1373831985229934,0.9121264379980651,0.07965015261489632,0.4394630439726332,MDFNet,08-F07
6.724185311716284,1.7175297161448366,26.02015160827415,17.825766779722905,11.110149396803907,0.3051448303360143,0.6389978575428779,0.19812418637703172,0.029467518038439264,0.06449018482379769,0.4964403394590616,0.06851514475754523,0.010587382894354949,0.227436099488633,0.3913433524061992,1.04685356105683,0.46441172085206445,14.692136497655552,0.059286296504484956,0.12244770374132408,1.5950820124035126,0.034156784521445195,0.5761328761505834,Retrained,02-A02
6.632449772217408,1.5090878393476146,24.207417473528363,19.045953716537113,11.8908325074257,0.34905198555873096,0.583029806880165,0.17084207011334893,0.031326481155258726,0.21351720947368844,0.3742282815547985,0.09425716279396677,0.013379780465205285,0.3295936179066205,0.4524263859042844,1.2554066074610035,0.4097876097554188,17.47759483749167,0.2321853918022663,0.18828985446810798,1.3207979848795066,0.13154639320593167,0.5665575779115303,Retrained,02-B08
6.901823638287603,1.8754532993480613,29.915577661621732,17.84650757578676,11.050313491659123,0.3637717062077981,0.6992799025513782,0.14399293389452206,0.024487462125020176,0.2729626180700669,0.6247406851033438,0.06603153969861836,0.004087563786658872,0.17896283544204833,0.3541880092779415,1.0069046420062229,0.5447553380985888,16.53812445267876,0.33366057288707274,0.09421432053257384,1.7812389788154874,0.18201974079604033,0.5455236716195558,Retrained,02-C08
5.7822914092190265,0.882490391367206,13.528225548511195,20.25586164905464,12.9382485603508,0.23441320504499824,0.740419974911612,0.10669864718031985,0.02030345374235411,0.07714611967413315,0.6874960921221246,0.05163016341768051,0.006378804912612567,0.14405481010774424,0.5308758749631004,0.5014767835923017,0.3235888351038149,16.23692668551181,0.09945508891948435,0.07912114257651481,0.8033692487906912,0.042409346933058624,0.42641706315693784,Retrained,02-D09
6.3776463649405075,1.5227398504329113,20.727308733606623,22.22574394786986,13.949697889192867,0.25775531244845684,0.797579783156833,0.06408764837665279,0.01979855386712132,0.2056807547140693,0.7826462353689606,0.04910406602958075,0.005025333366202529,0.344678943811399,0.7287883608972832,0.8209659444773117,0.4965835055753077,19.204377247725965,0.3798065405784441,0.19811511489457345,1.3246247355383378,0.14189982531279174,0.3736107995841219,Retrained,02-E11
